MPR,ReadDate,H0030,H0100,H0130,H0200,H0230,H0300,H0330,H0400,H0430,H0500,H0530,H0600,H0630,H0700,H0730,H0800,H0830,H0900,H0930,H01000,H01030,H01100,H01130,H01200,H01230,H01300,H01330,H01400,H01430,H01500,H01530,H01600,H01630,H01700,H01730,H01800,H01830,H01900,H01930,H02000,H02030,H02100,H02130,H02200,H02230,H02300,H02330,H02400
87654321,17/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,19/04/2023,0.0,22.6687,11.3338,11.3338,22.6687,0.0,22.6687,11.3338,11.3338,22.6687,0.0,22.6687,11.3338,11.3338,22.6687,0.0,22.6687,0.0,22.6687,11.3338,0.0,22.6687,0.0,22.6687,11.3338,11.3338,22.6687,0.0,22.6687,0.0,22.6687,0.0,22.6687,11.3338,0.0,22.6687,11.3338,11.3338,11.3338,22.6687,0.0,22.6687,0.0,22.6687,11.3338,0.0,22.6687,11.3338
87654321,03/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,09/04/2023,33.6617,0.0,22.4415,11.2202,11.2202,33.6617,0.0,22.4415,11.2202,11.2202,22.3279,0.0,33.4912,0.0,22.3279,11.1634,11.1634,22.3279,11.1634,22.3279,11.1634,11.1634,22.3279,0.0,33.4912,0.0,22.3279,11.1634,11.1634,22.3279,0.0,22.3279,0.0,22.3279,11.1634,22.3279,11.1634,11.1634,22.3279,0.0,22.3279,0.0,33.4912,0.0,22.3279,11.1634,11.1634,22.3279
87654321,27/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,30/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,16/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,14/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7941,64.7668,21.5893,32.3834,21.5893,21.5893,21.5893,21.5893,21.5893,32.3834,21.5893,21.5893,21.5893,21.5893,21.5893,21.5893,21.5893,32.3834,10.7941,32.3834,21.5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,30/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,16/04/2023,11.1634,11.1634,22.3279,0.0,33.4912,0.0,22.3279,11.1634,11.1634,22.3279,0.0,22.4983,22.4983,0.0,22.4983,0.0,33.7469,0.0,22.4983,11.2486,11.2486,22.4983,0.0,22.4983,11.2486,11.2486,22.4983,0.0,22.4983,0.0,22.4983,11.2486,11.2486,22.4983,0.0,22.4983,11.2486,11.2486,22.4983,11.2486,22.4983,0.0,22.4983,0.0,22.4983,11.2486,11.2486,22.4983
87654321,06/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,23/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,23/02/2023,22.4983,11.2486,22.4983,22.4983,0.0,22.4983,11.2486,22.4983,11.2486,11.2486,22.271,0.0,33.406,11.135,11.135,22.271,0.0,33.406,11.135,11.135,22.271,11.135,22.271,0.0,22.271,22.271,11.135,22.271,0.0,22.271,22.271,11.135,22.271,0.0,33.406,0.0,22.271,11.135,22.271,22.271,0.0,33.406,0.0,22.271,22.271,11.135,22.271,11.135
87654321,10/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,13/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5551,45.2239,11.3054,22.6119,0.0,22.6119,22.6119,11.3054,22.6119,0.0,22.6119,22.6119,0.0,22.6119,11.3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,14/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,08/04/2023,0.0,33.406,0.0,22.271,11.135,11.135,22.271,0.0,33.406,11.135,11.2202,22.4415,0.0,33.6617,0.0,22.4415,22.4415,0.0,22.4415,11.2202,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,0.0,33.6617,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,11.2202,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0
87654321,29/04/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2202,33.6617,33.5765,11.1918,11.1918,22.3847,11.1918,22.3847,0.0,22.3847,22.3847,0.0,33.5765,0.0,22.3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,07/04/2023,22.3847,0.0,22.3847,11.1918,22.3847,11.1918,11.1918,22.3847,0.0,33.5765,11.135,11.135,22.271,0.0,33.406,11.135,11.135,22.271,0.0,33.406,0.0,22.271,11.135,11.135,22.271,0.0,33.406,0.0,22.271,11.135,11.135,11.135,11.135,22.271,0.0,33.406,0.0,22.271,11.135,11.135,22.271,0.0,22.271,0.0,33.406,11.135,11.135,22.271
87654321,02/04/2023,11.135,22.271,11.135,11.135,22.271,0.0,22.271,22.271,0.0,22.271,11.2202,11.2202,22.4415,0.0,22.4415,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,22.4415,0.0
87654321,31/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,08/02/2023,11.2486,22.4983,0.0,22.4983,22.4983,0.0,33.7469,0.0,22.4983,22.4983,0.0,33.7469,11.2486,11.2486,22.4983,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486,22.4983,11.2486,11.2486,22.4983,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486,33.7469,0.0,22.4983,22.4983,11.2486,22.4983,0.0
87654321,03/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7435,33.7469,22.4983,22.4983,33.7469,22.4983,22.4983,22.4983,22.4983,33.7469,22.4983,22.4983,22.4983,22.4983,22.4983,22.4983,22.4983,22.4983,22.4983,33.7469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,16/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,04/05/2023,34.0026,34.0026,11.3338,22.6687,11.3338,11.3338,22.6687,11.3338,22.6687,11.3338,11.277,22.5551,11.277,11.277,22.5551,11.277,22.5551,0.0,22.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8321,45.1102
87654321,28/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,02/02/2023,33.406,0.0,33.406,11.135,22.271,22.271,11.135,22.271,22.271,11.135,33.5765,0.0,33.5765,11.1918,22.3847,22.3847,11.1918,22.3847,33.5765,11.1918,22.3847,11.1918,22.3847,33.5765,11.1918,22.3847,22.3847,11.1918,33.5765,11.1918,22.3847,22.3847,22.3847,22.3847,11.1918,33.5765,0.0,33.5765,22.3847,11.1918,33.5765,11.1918,22.3847,22.3847,11.1918,33.5765,11.1918,22.3847
87654321,30/03/2023,22.2142,11.1066,22.2142,0.0,22.2142,11.1066,22.2142,11.1066,11.1066,22.2142,11.0782,11.0782,22.1574,11.0782,22.1574,11.0782,11.0782,22.1574,11.0782,22.1574,11.0782,11.0782,22.1574,11.0782,22.1574,0.0,22.1574,11.0782,11.0782,22.1574,0.0,22.1574,0.0,22.1574,11.0782,11.0782,22.1574,0.0,22.1574,11.0782,22.1574,0.0,22.1574,0.0,22.1574,11.0782,11.0782,22.1574
87654321,04/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,15/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,13/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,15/02/2023,22.4983,11.2486,22.4983,11.2486,22.4983,11.2486,22.4983,22.4983,0.0,33.7469,0.0,33.7469,11.2486,11.2486,33.7469,0.0,33.7469,0.0,33.7469,11.2486,11.2486,33.7469,0.0,22.4983,11.2486,11.2486,33.7469,0.0,22.4983,22.4983,0.0,33.7469,0.0,22.4983,22.4983,11.2486,22.4983,0.0,33.7469,11.2486,11.2486,22.4983,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486
87654321,28/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,08/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.277,45.1102,11.277,22.5551,0.0,22.5551,11.277,11.277,22.5551,0.0,22.5551,22.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,27/02/2023,11.0782,33.2356,0.0,33.2356,0.0,22.1574,22.1574,11.0782,22.1574,11.0782,22.3279,11.1634,22.3279,22.3279,0.0,33.4912,11.1634,22.3279,11.1634,11.1634,33.4912,0.0,22.3279,11.1634,22.3279,22.3279,0.0,33.4912,11.1634,11.1634,22.3279,11.1634,33.4912,0.0,22.3279,11.1634,22.3279,22.3279,11.1634,22.3279,0.0,33.4912,11.1634,11.1634,22.3279,11.1634,33.4912,0.0
87654321,05/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9423,22.5551,22.5551,22.5551,22.5551,22.5551,33.8321,11.277,33.8321,11.277,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,22.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,04/02/2023,22.3279,22.3279,11.1634,22.3279,33.4912,0.0,22.3279,33.4912,11.1634,22.3279,22.2142,11.1066,22.2142,33.3208,0.0,22.2142,22.2142,11.1066,33.3208,11.1066,22.2142,22.2142,0.0,33.3208,22.2142,11.1066,22.2142,22.2142,11.1066,33.3208,0.0,33.3208,22.2142,0.0,33.3208,22.2142,11.1066,22.2142,22.2142,11.1066,33.3208,0.0,33.3208,22.2142,11.1066,33.3208,11.1066,22.2142
87654321,21/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,17/03/2023,22.2142,22.2142,11.1066,22.2142,11.1066,22.2142,11.1066,22.2142,22.2142,0.0,33.2356,0.0,22.1574,22.1574,11.0782,33.2356,0.0,22.1574,11.0782,22.1574,22.1574,0.0,33.2356,0.0,22.1574,22.1574,11.0782,22.1574,0.0,22.1574,11.0782,22.1574,11.0782,11.0782,22.1574,11.0782,22.1574,11.0782,22.1574,11.0782,11.0782,22.1574,11.0782,22.1574,11.0782,22.1574,11.0782,11.0782
87654321,06/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9423,22.5551,22.5551,22.5551,33.8321,22.5551,11.277,33.8321,22.5551,11.277,33.8321,22.5551,22.5551,11.277,33.8321,22.5551,11.277,22.5551,22.5551,22.5551,22.5551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,13/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,21/04/2023,22.7256,11.3622,11.3622,22.7256,0.0,22.7256,11.3622,11.3622,22.7256,0.0,22.7256,0.0,34.0878,0.0,22.7256,22.7256,0.0,22.7256,0.0,22.7256,22.7256,0.0,34.0878,0.0,22.7256,0.0,22.7256,11.3622,11.3622,34.0878,0.0,22.7256,0.0,22.7256,11.3622,22.7256,11.3622,11.3622,22.7256,0.0,34.0878,0.0,22.7256,11.3622,11.3622,22.7256,11.3622,22.7256
87654321,09/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,24/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,19/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135,66.812,33.2356,22.1574,33.2356,22.1574,33.2356,22.1574,22.1574,33.2356,22.1574,22.1574,33.2356,22.1574,22.1574,22.1574,33.2356,22.1574,22.1574,22.1574,33.2356,11.0782,33.2356,22.1574,22.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,17/01/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8347,33.9173,33.9173,22.6119,33.9173,22.6119,22.6119,22.6119,33.9173,22.6119,22.6119,22.6119,22.6119,22.6119,22.6119,22.6119,22.6119,33.9173,22.6119,22.6119,22.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,27/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,18/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,26/03/2023,0.0,22.1006,,,22.1006,11.0498,22.1006,0.0,33.1504,0.0,22.1006,11.0498,21.987,21.987,0.0,32.9799,0.0,21.987,10.993,10.993,32.9799,0.0,21.987,10.993,10.993,32.9799,0.0,21.987,10.993,21.987,21.987,0.0,32.9799,0.0,21.987,10.993,10.993,32.9799,0.0,21.987,21.987,10.993,21.987,0.0,32.9799,10.993,10.993,21.987
87654321,24/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,26/01/2023,33.4912,22.3279,33.4912,11.1634,22.3279,33.4912,22.3279,33.4912,22.3279,22.3279,22.271,22.271,33.406,33.406,0.0,33.406,33.406,22.271,22.271,33.406,11.135,22.271,33.406,11.135,33.406,22.271,22.271,33.406,11.135,22.271,33.406,22.271,11.135,33.406,22.271,33.406,22.271,11.135,33.406,22.271,22.271,11.135,33.406,22.271,33.406,22.271,11.135,22.271
87654321,03/04/2023,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,22.4415,0.0,22.4415,11.2202,22.4415,22.4415,0.0,22.4415,22.4415,0.0,22.4415,22.4415,11.2202,22.4415,11.2202,11.2202,33.6617,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,11.2202,22.4415,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,11.2202,11.2202,22.4415,0.0,22.4415,22.4415,11.2202,22.4415
87654321,31/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,15/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,30/04/2023,33.5765,44.7693,0.0,22.3847,11.1918,11.1918,22.3847,11.1918,22.3847,11.1918,11.1634,22.3279,0.0,22.3279,22.3279,11.1634,22.3279,0.0,22.3279,11.1634,11.1634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3279,44.6557,11.1634,22.3279
87654321,21/02/2023,11.1066,33.3208,0.0,22.2142,11.1066,11.1066,22.2142,11.1066,22.2142,0.0,33.8321,0.0,22.5551,22.5551,0.0,33.8321,0.0,22.5551,11.277,11.277,22.5551,0.0,33.8321,0.0,22.5551,11.277,11.277,22.5551,0.0,22.5551,11.277,11.277,22.5551,0.0,33.8321,0.0,22.5551,11.277,11.277,22.5551,0.0,22.5551,0.0,22.5551,11.277,22.5551,11.277,11.277
87654321,29/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,18/06/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,02/03/2023,11.1918,22.3847,22.3847,0.0,33.5765,11.1918,22.3847,11.1918,11.1918,33.5765,0.0,22.271,11.135,22.271,22.271,11.135,22.271,11.135,22.271,11.135,22.271,22.271,0.0,33.406,0.0,22.271,22.271,11.135,22.271,11.135,22.271,11.135,11.135,33.406,0.0,22.271,11.135,22.271,22.271,11.135,22.271,0.0,33.406,11.135,11.135,33.406,0.0,22.271
87654321,29/05/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,08/07/2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87654321,11/04/2023,11.1634,33.4912,0.0,22.3279,22.3279,0.0,22.3279,22.3279,11.1634,22.3279,0.0,22.271,22.271,11.135,22.271,11.135,22.271,11.135,11.135,22.271,11.135,11.135,22.271,11.135,22.271,11.135,11.135,22.271,0.0,22.271,11.135,11.135,22.271,11.135,22.271,11.135,11.135,22.271,11.135,11.135,22.271,11.135,11.135,33.406,0.0,22.271,22.271,0.0
87654321,14/02/2023,11.1066,22.2142,11.1066,22.2142,11.1066,22.2142,22.2142,0.0,33.3208,11.1066,22.4983,11.2486,11.2486,33.7469,11.2486,22.4983,11.2486,11.2486,33.7469,0.0,33.7469,11.2486,11.2486,33.7469,0.0,22.4983,11.2486,22.4983,22.4983,0.0,33.7469,0.0,22.4983,22.4983,0.0,33.7469,0.0,22.4983,22.4983,11.2486,22.4983,11.2486,22.4983,11.2486,11.2486,33.7469,0.0,22.4983
